span,IGNORANCE TYPE
The effect of each gene is further diluted by variable penetrance [61].,0
"They showed that there was no evidence linking Î² 2 adrenergic receptor agonist exposure in pregnancy with an increase in autism risk, except exposure to terbutaline during the third trimester for more than two days [26,62].",0
The authors suggested that future studies with larger sample sizes would be helpful to endorse or challenge their findings.,0
"Based on aggregated evidence from animal and human studies, Witter et al.",0
"proposed that permanent changes in autonomic tone could result in neurological changes in the fetus, especially after two or more weeks of high dose Î² 2 adrenergic receptor agonist exposure.",0
These functional and behavioral changes may contribute to the signs and symptoms of autism [27].,0
"Maternal Disease\nIn addition to environmental factors, infection and disease may play a role in the development of autism.",0
"Children born to mothers with antiphospholipid syndrome were observed to have a higher frequency of autism spectrum disorders in comparison to mothers without antiphospholipid syndrome, which further supports findings that perinatal complications increase the risk of autism in children [28].",0
Several risk factors during the pregnancy and labor periods have been associated with autism; yet further studies with large populations are needed to establish definitive associations.,0
Another study was organized to determine ASD in children born preterm and the role of exposure to perinatal inflammation.,0
It was a review that covered the evidence supporting the idea that prenatal infection on the central nervous system may increase the incidence of autism spectrum disorders [63].,0
This increase in C-reactive protein has been found to have a correlation with a risk for autism spectrum disorders [29].,0
"Antiepileptic Drugs\nAlthough it has been shown that autism is unlikely to be caused by a single factor, there have been many studies conducted studying the relationship between the use of certain medications during pregnancy and the associated risk of autism.",0
"For example, the increased prevalence of the use of anticonvulsant medications during pregnancy is correlated with an increased risk of autism.",0
Valproate is used for the treatment of epilepsy and other neuropsychological disorders and is considered one of the only available treatment options for women of childbearing potential [6].,0
"Recent studies, however, have shown that exposure to valproate during pregnancy indicates a significantly increased risk of autism spectrum disorder, even after adjusting for maternal epilepsy.",0
Studies exposing pregnant rats and mice to valproate demonstrated increased autistic-like behaviors in the offspring.,0
The animal studies performed by Roullet have been used as a model to ameliorate and improve upon studies that focus on the association between the risk of autism and the maternal need for anticonvulsants [5].,0
The current recommendation of health care professionals is to avoid anticonvulsant drug use such as valproate during pregnancy.,0
"It is important, however, to assess the intrinsic iatrogenic risk of birth defects or perinatal complications and the general safety for the expectant mother before discontinuing anticonvulsants [31].",0
Oral Supplements\nPrenatal supplements are an important component of a healthy pregnancy.,0
Prenatal folic acid supplements have been shown to reduce the risk of neural tube defects in children and are associated with a lower risk of autistic disorder [32].,0
"This study also analyzed the use of fish oil supplements, which showed no association with autistic disorder [32].",0
"Although no causality was found, it was determined that prenatal folic acid supplements taken during pregnancy were associated with a decreased risk of autistic disorder.",0
"Vitamin D, which has a unique role in brain homeostasis, embryogenesis and neurodevelopment, neural differentiation, and gene regulation, has recently been proposed as a possible environmental risk factor for autism during early childhood.",0
"On the other hand, the involvement of maternal vitamin D during pregnancy in autism requires proper investigation.",0
"Recent studies have shown that a wide range of disorders, including neuropsychiatric disorders and autism, are associated with increased homocysteine levels in biological fluids.",0
"Therefore, it is crucial to monitor the homocysteine levels in body fluids of autistic children.",0
"It can provide information on genetic and physiological diseases, improper lifestyle (including dietary habits), and a variety of pathological conditions.",0
"Illicit Drug Exposure, Smoking, and Pollutants\nDrug exposure may have very serious complications during pregnancy.",0
A study was conducted to evaluate the association between autism and developmental abnormalities in children with perinatal cocaine exposure.,0
